Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,pulover-de-microfibra-marron-oscuro-hm,Pulóver de microfibra marrón oscuro H&M,,LTA2217,Tamaño,XS,,,,,,,,,,,20,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2217_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2217_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2217_3.jpg
,,,,,,,LTA2217a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,top-off-the-shoulder-en-punto-acanalado-blanco-hm,Top off the shoulder en punto acanalado blanco H&M,,LTA2218,Tamaño,XS,,,,,,,,,,,18,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2218_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2218_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2218_3.jpg
,,,,,,,LTA2218a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-entallado-traslucido-blanco-hm,Pulóver entallado traslúcido blanco H&M,,LTA2219,Tamaño,XS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2219_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2219_2.jpg
,,,,,,,LTA2219a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-entallado-blanco-con-ribete-azul-marino-hm,Pulóver entallado blanco con ribete azul marino H&M,,LTA2221,Tamaño,XXS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2221_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2221_2.jpg
,,,,,,,LTA2221a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-con-escote-u-y-tapeta-de-botones-negro-hm,Pulóver con escote U y tapeta de botones negro H&M,,LTA2222,Tamaño,XXS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2222_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2222_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2222_3.jpg
,,,,,,,LTA2222a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-de-microfibra-blanco-hm,Pulóver de microfibra blanco H&M,,LTA2223,Tamaño,XS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2223_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2223_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2223_3.jpg
,,,,,,,LTA2223a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-entallado-de-microfibra-azul-marino-hm,Pulóver entallado de microfibra azul marino H&M,,LTA2224,Tamaño,XS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2224_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2224_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2224_3.jpg
,,,,,,,LTA2224a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,cardigan-de-manga-corta-en-punto-fino-negro-hm,Cárdigan de manga corta en punto fino negro H&M,,LTA2225,Tamaño,S,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2225_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2225_2.jpg
,,,,,,,LTA2225a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,top-of-the-shoulder-acanalado-blanco-hm,Top of the shoulder acanalado blanco H&M,,LTA2226,Tamaño,S,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2226_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2226_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2226_3.jpg
,,,,,,,LTA2226a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-corto-algodon-gris-oscuro-hm,Pulóver corto algodón gris oscuro H&M,,LTA2227,Tamaño,M,,,,,,,,,,,,,,1,"/tops, /tallas-medianas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2227_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2227_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2227_3.jpg
,,,,,,,LTA2227a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-de-aalgodon-azul-marino-paris-hm,Pulóver de aalgodón azul marino Paris H&M,,LTA2228,Tamaño,XXS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2228_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2228_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2228_3.jpg
,,,,,,,LTA2228a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-con-estampado-blanco-rio-de-janeiro-hm,Pulóver con estampado blanco Rio de Janeiro H&M,,LTA2229,Tamaño,S,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2229_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2229_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2229_3.jpg
,,,,,,,LTA2229a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-oversized-azul-marino-surf-club-hm,Pulóver oversized azul marino Surf Club H&M,,LTA2230,Tamaño,XS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2230_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2230_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2230_3.jpg
,,,,,,,LTA2230a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
,,PHYSICAL,catalog,top-estilo-corset-negro-con-tirantes-anudados,Top estilo corset negro con tirantes anudados,,LTA2232,Tamaño,XS,,,,,,,,,,,,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2232_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2232_2.jpg
,,,,,,,LTA2232a,Tamaño,-,,,,,,,,,,,,,,0,,,,,,,,
