Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,pulover-regular-fit-marron-con-bordes-beige-hm,Pulóver regular fit marrón con bordes beige H&M,,LTA2362,Tamaño,L,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2362_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2362_2.jpg
,,,,,,,LTA2362a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-slim-fit-beige-claro-hm,Pulóver slim fit beige claro H&M,,LTA2364,Tamaño,M,,,,,,,,,,,18,,,1,"/partes-de-arriba-hombres, /tallas-medianas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2364_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2364_2.jpg
,,,,,,,LTA2364a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-blanco-palm-noir,Pulóver loose fit blanco Palm Noir,,LTA2365,Tamaño,S,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2365_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2365_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2365_3.jpg
,,,,,,,LTA2365a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-slim-fit-beige-hm,Pulóver slim fit beige H&M,,LTA2366,Tamaño,XS,,,,,,,,,,,18,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2366.JPG
,,,,,,,LTA2367,Tamaño,S,,,,,,,,,,,18,,,1,,,,,,,,
,,PHYSICAL,catalog,pulover-con-efecto-lavado-loose-fit-beige-claro-hm,Pulóver con efecto lavado loose fit beige claro H&M,,LTA2368,Tamaño,S,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2368_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2368_2.jpg
,,,,,,,LTA2368a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-slim-fit-verde-salvia-claro-hm,Pulóver slim fit verde salvia claro H&M,,LTA2369,Tamaño,XS,,,,,,,,,,,18,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2369_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2369_2.jpg
,,,,,,,LTA2369a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-blanco-born-in-new-york-city-hm,Pulóver loose fit blanco Born in New York City H&M,,LTA2370,Tamaño,XS,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2370_1.JPG https://github.com/uberboutique/ss/raw/main/hombres/LTA2370_2.JPG
,,,,,,,LTA2370a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalon-de-traje-slim-fit-beige-elastizado-hm,Pantalón de traje slim fit beige elastizado H&M,,LTA2371,Tamaño,S_32,,,,,,,,,,,50,,,2,"/partes-de-abajo-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2371_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2371_2.jpg
,,,,,,,LTA2371a,Tamaño,-,,,,,,,,,,,50,,,0,,,,,,,,
,,PHYSICAL,catalog,chaleco-gilet-slim-fit-negro-hm,Chaleco gilet slim fit negro H&M,,LTA2372,Tamaño,44R_L,,,,,,,,,,,35,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2372_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2372_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2372_3.jpg
,,,,,,,LTA2372a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,enguatada-regular-fit-gris-oscuro-hm,Enguatada regular fit gris oscuro H&M,,LTA2373,Tamaño,XS,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2373.JPG
,,,,,,,LTA2373a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
