Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,pantalon-cigarette-sastre-beige-hm,Pantalón cigarette sastre beige H&M,,LTA2308,Tamaño,S_4,,,,,,,,,,,35,,,1,"/partes-de-abajo, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2308_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2308_2.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2308_3.jpg
,,,,,,,LTA2308a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalon-cigarette-tobillero-beige-claro-hm,Pantalón cigarette tobillero beige claro H&M,,LTA2309,Tamaño,S_2,,,,,,,,,,,35,,,1,"/partes-de-abajo, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2309_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2309_2.jpg
,,,,,,,LTA2309a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,jeans-wide-high-blanco-hm,Jeans wide high blanco H&M,,LTA2310,Tamaño,S_4,,,,,,,,,,,35,,,1,"/partes-de-abajo, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2310_1.JPG https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2310_2.JPG https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2310_3.JPG
,,,,,,,LTA2310a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalon-de-vestir-ancho-beige,Pantalón de vestir ancho beige,,LTA2311,Tamaño,S_4,,,,,,,,,,,30,,,1,"/partes-de-abajo, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2311_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/LTA2311_2.jpg
,,,,,,,LTA2312,Tamaño,XS,,,,,,,,,,,30,,,1,,,,,,,,
,,PHYSICAL,catalog,pulover-negro-leopardo-hm,Pulóver negro Leopardo H&M,,LTA2313,Tamaño,XL,,,,,,,,,,,20,,,1,"/tops, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2313_1.JPG https://github.com/uberboutique/ss/raw/main/tops/LTA2313_2.JPG https://github.com/uberboutique/ss/raw/main/tops/LTA2313_3.JPG
,,,,,,,LTA2313a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,top-drapeado-blanco-hm,Top drapeado blanco H&M,,LTA2314,Tamaño,S,,,,,,,,,,,20,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2314_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2314_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2314_3.jpg
,,,,,,,LTA2314a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-beige-sunset-hm,Pulóver loose fit beige Sunset H&M,,LTA2317,Tamaño,L,,,,,,,,,,,25,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2317_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2317_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2317_3.jpg
,,,,,,,LTA2318,Tamaño,S,,,,,,,,,,,25,,,1,,,,,,,,
,,PHYSICAL,catalog,pulover-regular-fit-marron-hm,Pulóver regular fit marrón H&M,,LTA2320,Tamaño,S,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2320_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2320_2.jpg
,,,,,,,LTA2320a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-regular-fit-gris-oscuro-hm,Pulóver regular fit gris oscuro H&M,,LTA2321,Tamaño,M,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-medianas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2321_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2321_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2321_3.jpg
,,,,,,,LTA2322,Tamaño,XS,,,,,,,,,,,20,,,1,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-gris-oscuro-de-gran-calidad-hm,Pulóver loose fit gris oscuro de gran calidad H&M,,LTA2323,Tamaño,S,,,,,,,,,,,22,,,1,"/partes-de-arriba-hombres, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2323_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2323_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2323_3.jpg
,,,,,,,LTA2323a,Tamaño,-,,,,,,,,,,,22,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-verde-salvia-claro-de-gran-calidad-hm,Pulóver loose fit verde salvia claro de gran calidad H&M,,LTA2324,Tamaño,L,,,,,,,,,,,22,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2324_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2324_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2324_3.jpg
,,,,,,,LTA2324a,Tamaño,-,,,,,,,,,,,22,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-estampado-crema-it-might-get-loud-hm,Pulóver estampado crema It Might Get Loud H&M,,LTA2325,Tamaño,XXL,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-extras",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2325_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2325_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2325_3.jpg
,,,,,,,LTA2325a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-blanco-small-talk-hm,Pulóver loose fit blanco Small Talk H&M,,LTA2326,Tamaño,XXL,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-extras",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2326_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2326_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2326_3.jpg
,,,,,,,LTA2326a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-deportivo-drymove-negro-estampado-hm,Pulóver deportivo DryMove negro estampado H&M,,LTA2327,Tamaño,XL,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2327_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2327_2.jpg
,,,,,,,LTA2327a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-negro-vintage-rodeo-sunset-hm,Pulóver loose fit negro vintage Rodeo Sunset H&M,,LTA2328,Tamaño,L,,,,,,,,,,,25,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2328_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2328_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2328_3.jpg
,,,,,,,LTA2328a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-blanco-de-gran-calidad-hm,Pulóver loose fit blanco de gran calidad H&M,,LTA2329,Tamaño,XL,,,,,,,,,,,22,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2329_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2329_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2329_3.jpg
,,,,,,,LTA2329a,Tamaño,-,,,,,,,,,,,22,,,0,,,,,,,,
,,PHYSICAL,catalog,calcetines-negros-coca-cola-hm,Calcetines negros Coca Cola H&M,,LTA2331,Tamaño,43-45,,,,,,,,,,,7,,,1,/accesorios,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/accesorios/LTA2331_1.jpg https://github.com/uberboutique/ss/raw/main/accesorios/LTA2331_2.jpg
,,,,,,,LTA2331a,Tamaño,-,,,,,,,,,,,7,,,0,,,,,,,,
,,PHYSICAL,catalog,calcetines-negros-pulp-fiction-hm,Calcetines negros Pulp Fiction H&M,,LTA2332,Tamaño,40-42,,,,,,,,,,,7,,,1,/accesorios,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/accesorios/LTA2332_1.JPG https://github.com/uberboutique/ss/raw/main/accesorios/LTA2332_2.JPG
,,,,,,,LTA2332a,Tamaño,-,,,,,,,,,,,7,,,0,,,,,,,,
,,PHYSICAL,catalog,calcetines-gris-oscuro-jaspeado-hm,Calcetines gris oscuro jaspeado H&M,,LTA2333,Tamaño,36-38,,,,,,,,,,,5,,,2,/accesorios,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/accesorios/LTA2333_1.jpeg
,,,,,,,LTA2333a,Tamaño,-,,,,,,,,,,,5,,,0,,,,,,,,
,,PHYSICAL,catalog,sosten-de-microfibra-sin-barillas-negro-hm,Sostén de microfibra sin barillas negro H&M,,LTA2334,Tamaño,34A,,,,,,,,,,,25,,,1,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/LTA2334_1.jpg https://github.com/uberboutique/ss/raw/main/lenceria/LTA2334_2.jpg
,,,,,,,LTA2334a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,sosten-de-microfibra-sin-barillas-blanco-hm,Sostén de microfibra sin barillas blanco H&M,,LTA2335,Tamaño,34A,,,,,,,,,,,25,,,1,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/LTA2335_1.jpg https://github.com/uberboutique/ss/raw/main/lenceria/LTA2335_2.jpg
,,,,,,,LTA2335a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,sosten-bralette-crema-hm,Sostén bralette crema H&M,,LTA2336,Tamaño,XL,,,,,,,,,,,20,,,1,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/LTA2336_1.JPG https://github.com/uberboutique/ss/raw/main/lenceria/LTA2336_2.JPG https://github.com/uberboutique/ss/raw/main/lenceria/LTA2336_3.JPG
,,,,,,,LTA2336a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,blumer-colaless-de-microfibra-beige-hm,Blúmer colaless de microfibra beige H&M,,LTA2337,Tamaño,L,,,,,,,,,,,6,,,3,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/LTA2337_1.jpg https://github.com/uberboutique/ss/raw/main/lenceria/LTA2337_2.jpg https://github.com/uberboutique/ss/raw/main/lenceria/LTA2337_3.jpg
,,,,,,,LTA2337a,Tamaño,-,,,,,,,,,,,6,,,0,,,,,,,,
,,PHYSICAL,catalog,blumer-estilo-brasileno-de-encaje-verde-grisaceo-hm,Blúmer estilo brasileño de encaje verde grisáceo H&M,,LTA2338,Tamaño,M,,,,,,,,,,,6,,,2,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/LTA2338_1.JPG https://github.com/uberboutique/ss/raw/main/lenceria/LTA2338_2.JPG https://github.com/uberboutique/ss/raw/main/lenceria/LTA2338_3.JPG
,,,,,,,LTA2338a,Tamaño,-,,,,,,,,,,,6,,,0,,,,,,,,
,,PHYSICAL,catalog,blumer-estilo-brasileno-acanalado-varios-colores-hm,Blúmer estilo brasileño acanalado varios colores H&M,,LTA2339,Tamaño,M,,,,,,,,,,,6,,,3,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/LTA2339_1.JPG https://github.com/uberboutique/ss/raw/main/lenceria/LTA2339_2.JPG https://github.com/uberboutique/ss/raw/main/lenceria/LTA2339_3.JPG
,,,,,,,LTA2339a,Tamaño,-,,,,,,,,,,,6,,,0,,,,,,,,
